machine_id,timestamp_start,timestamp_end,state,stop_cause,shift,recipe,speed_target,speed_actual,duration_seconds,good_count,reject_count,planned
M01,2026-08-07 09:09:44,2026-08-07 09:16:32,Stopped,Operator,A,Arancia Rossa 500ml,2400,0,408,0,0,False
M01,2026-08-07 09:16:32,2026-08-07 09:29:47,Stopped,External,A,Arancia Rossa 500ml,2400,0,795,0,0,False
M01,2026-08-07 09:29:47,2026-08-07 09:40:03,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,616,0,0,False
M01,2026-08-07 09:40:03,2026-08-07 09:47:46,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,463,0,0,False
M01,2026-08-07 09:47:46,2026-08-07 10:45:05,Running,,A,Arancia Rossa 500ml,2400,2249,3439,2148,8,False
M01,2026-08-07 10:45:05,2026-08-07 11:41:53,Running,,A,Arancia Rossa 500ml,2400,2184,3408,2068,9,False
M01,2026-08-07 11:41:53,2026-08-07 12:12:08,Running,,A,Arancia Rossa 500ml,2400,2178,1815,1098,4,False
M01,2026-08-07 12:12:08,2026-08-07 12:41:25,Running,,A,Arancia Rossa 500ml,2400,2219,1757,1083,3,False
M01,2026-08-07 12:41:25,2026-08-07 12:52:46,Stopped,Supplies,A,Arancia Rossa 500ml,2400,0,681,0,0,False
M01,2026-08-07 12:52:46,2026-08-07 13:17:03,Running,,A,Arancia Rossa 500ml,2400,2178,1457,881,3,False
M01,2026-08-07 13:17:03,2026-08-07 13:58:19,Running,,A,Arancia Rossa 500ml,2400,2172,2476,1494,6,False
M01,2026-08-07 13:58:19,2026-08-07 14:00:00,Idle,,A,Arancia Rossa 500ml,2400,0,101,0,0,False
M01,2026-08-07 14:00:00,2026-08-07 14:36:12,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,2172,0,0,True
M01,2026-08-07 14:36:12,2026-08-07 15:27:45,Running,,B,Lampone Zero 560ml,2200,2034,3093,1748,8,False
M01,2026-08-07 15:27:45,2026-08-07 15:49:53,Running,,B,Lampone Zero 560ml,2200,2016,1328,744,3,False
M01,2026-08-07 15:49:53,2026-08-07 16:26:10,Running,,B,Lampone Zero 560ml,2200,2015,2177,1219,5,False
M01,2026-08-07 16:26:10,2026-08-07 17:13:37,Running,,B,Lampone Zero 560ml,2200,2010,2847,1590,6,False
M01,2026-08-07 17:13:37,2026-08-07 18:06:27,Running,,B,Lampone Zero 560ml,2200,2020,3170,1779,8,False
M01,2026-08-07 18:06:27,2026-08-07 18:57:40,Running,,B,Lampone Zero 560ml,2200,2044,3073,1745,8,False
M01,2026-08-07 18:57:40,2026-08-07 19:35:22,Running,,B,Lampone Zero 560ml,2200,2044,2262,1284,4,False
M01,2026-08-07 19:35:22,2026-08-07 20:08:37,Running,,B,Lampone Zero 560ml,2200,1985,1995,1100,3,False
M01,2026-08-07 20:08:37,2026-08-07 20:28:41,Running,,B,Lampone Zero 560ml,2200,2041,1204,683,2,False
M01,2026-08-07 20:28:41,2026-08-07 20:56:37,Running,,B,Lampone Zero 560ml,2200,2016,1676,939,4,False
M01,2026-08-07 20:56:37,2026-08-07 21:00:50,Stopped,External,B,Lampone Zero 560ml,2200,0,253,0,0,False
M01,2026-08-07 21:00:50,2026-08-07 21:44:39,Running,,B,Lampone Zero 560ml,2200,2060,2629,1504,5,False
M01,2026-08-07 21:44:39,2026-08-07 22:00:00,Running,,B,Lampone Zero 560ml,2200,2055,921,526,2,False
M01,2026-08-07 22:00:00,2026-08-07 22:15:08,Stopped,Fault,C,Lampone Zero 560ml,2200,0,908,0,0,False
M01,2026-08-07 22:15:08,2026-08-07 22:38:14,Running,,C,Lampone Zero 560ml,2200,2038,1386,785,3,False
M01,2026-08-07 22:38:14,2026-08-07 22:49:40,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,686,0,0,False
M01,2026-08-07 22:49:40,2026-08-07 23:39:37,Running,,C,Lampone Zero 560ml,2200,2011,2997,1674,7,False
M01,2026-08-07 23:39:37,2026-08-07 23:53:06,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,809,0,0,False
M01,2026-08-07 23:53:06,2026-08-08 00:00:00,Running,,C,Lampone Zero 560ml,2200,2009,414,231,1,False
M01,2026-08-08 00:00:00,2026-08-08 00:47:55,Running,,C,Lampone Zero 560ml,2200,1889,2875,1509,5,False
M01,2026-08-08 00:47:55,2026-08-08 01:26:48,Running,,C,Lampone Zero 560ml,2200,1838,2333,1191,4,False
M01,2026-08-08 01:26:48,2026-08-08 01:54:00,Running,,C,Lampone Zero 560ml,2200,1868,1632,847,3,False
M01,2026-08-08 01:54:00,2026-08-08 02:42:05,Running,,C,Lampone Zero 560ml,2200,1897,2885,1520,6,False
M01,2026-08-08 02:42:05,2026-08-08 02:51:07,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,542,0,0,False
M01,2026-08-08 02:51:07,2026-08-08 03:45:31,Running,,C,Lampone Zero 560ml,2200,1878,3264,1703,7,False
M01,2026-08-08 03:45:31,2026-08-08 04:44:55,Running,,C,Lampone Zero 560ml,2200,1844,3564,1826,7,False
M01,2026-08-08 04:44:55,2026-08-08 05:09:15,Running,,C,Lampone Zero 560ml,2200,1876,1460,761,3,False
M01,2026-08-08 05:09:15,2026-08-08 05:48:24,Running,,C,Lampone Zero 560ml,2200,1860,2349,1214,4,False
M01,2026-08-08 05:48:24,2026-08-08 05:54:56,Stopped,Fault,C,Lampone Zero 560ml,2200,0,392,0,0,False
M01,2026-08-08 05:54:56,2026-08-08 06:00:00,Running,,C,Lampone Zero 560ml,2200,1855,304,157,1,False
M01,2026-08-08 06:00:00,2026-08-08 06:51:42,Running,,A,Lampone Zero 560ml,2200,1883,3102,1623,7,False
M01,2026-08-08 06:51:42,2026-08-08 07:32:37,Running,,A,Lampone Zero 560ml,2200,1851,2455,1262,4,False
M01,2026-08-08 07:32:37,2026-08-08 07:53:05,Running,,A,Lampone Zero 560ml,2200,1887,1228,644,3,False
M01,2026-08-08 07:53:05,2026-08-08 08:36:21,Running,,A,Lampone Zero 560ml,2200,1860,2596,1341,6,False
M01,2026-08-08 08:36:21,2026-08-08 09:08:21,Running,,A,Lampone Zero 560ml,2200,1887,1920,1006,4,False
M01,2026-08-08 09:08:21,2026-08-08 09:29:34,Running,,A,Lampone Zero 560ml,2200,1850,1273,654,2,False
M01,2026-08-08 09:29:34,2026-08-08 09:33:20,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,226,0,0,False
M01,2026-08-08 09:33:20,2026-08-08 09:40:28,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,428,0,0,False
M01,2026-08-08 09:40:28,2026-08-08 10:05:41,Running,,A,Lampone Zero 560ml,2200,1874,1513,788,3,False
M01,2026-08-08 10:05:41,2026-08-08 10:53:59,Running,,A,Lampone Zero 560ml,2200,1870,2898,1505,5,False
M01,2026-08-08 10:53:59,2026-08-08 11:01:50,Stopped,External,A,Lampone Zero 560ml,2200,0,471,0,0,False
M01,2026-08-08 11:01:50,2026-08-08 12:01:10,Running,,A,Lampone Zero 560ml,2200,1854,3560,1833,8,False
M01,2026-08-08 12:01:10,2026-08-08 12:55:04,Running,,A,Lampone Zero 560ml,2200,1895,3234,1702,6,False
M01,2026-08-08 12:55:04,2026-08-08 13:43:14,Running,,A,Lampone Zero 560ml,2200,1903,2890,1528,6,False
M01,2026-08-08 13:43:14,2026-08-08 13:48:17,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,303,0,0,False
M01,2026-08-08 13:48:17,2026-08-08 14:00:00,Running,,A,Lampone Zero 560ml,2200,1883,703,368,1,False
M01,2026-08-08 14:00:00,2026-08-08 14:25:53,Stopped,Changeover,B,Arancia Rossa 500ml,2400,0,1553,0,0,True
M01,2026-08-08 14:25:53,2026-08-08 15:11:25,Running,,B,Arancia Rossa 500ml,2400,2024,2732,1536,5,False
M01,2026-08-08 15:11:25,2026-08-08 16:05:35,Running,,B,Arancia Rossa 500ml,2400,2054,3250,1854,6,False
M01,2026-08-08 16:05:35,2026-08-08 16:36:39,Running,,B,Arancia Rossa 500ml,2400,2065,1864,1069,4,False
M01,2026-08-08 16:36:39,2026-08-08 16:48:48,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,729,0,0,False
M01,2026-08-08 16:48:48,2026-08-08 17:48:27,Running,,B,Arancia Rossa 500ml,2400,2056,3579,2044,7,False
M01,2026-08-08 17:48:27,2026-08-08 18:10:43,Running,,B,Arancia Rossa 500ml,2400,2026,1336,752,3,False
M01,2026-08-08 18:10:43,2026-08-08 18:21:14,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,631,0,0,False
M01,2026-08-08 18:21:14,2026-08-08 19:11:42,Running,,B,Arancia Rossa 500ml,2400,2074,3028,1744,7,False
M01,2026-08-08 19:11:42,2026-08-08 19:19:04,Stopped,Supplies,B,Arancia Rossa 500ml,2400,0,442,0,0,False
M01,2026-08-08 19:19:04,2026-08-08 19:44:29,Running,,B,Arancia Rossa 500ml,2400,2074,1525,879,3,False
M01,2026-08-08 19:44:29,2026-08-08 20:00:02,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,933,0,0,False
M01,2026-08-08 20:00:02,2026-08-08 20:29:15,Running,,B,Arancia Rossa 500ml,2400,2059,1753,1003,3,False
M01,2026-08-08 20:29:15,2026-08-08 21:00:04,Running,,B,Arancia Rossa 500ml,2400,2010,1849,1032,4,False
M01,2026-08-08 21:00:04,2026-08-08 21:26:09,Running,,B,Arancia Rossa 500ml,2400,2024,1565,880,3,False
M01,2026-08-08 21:26:09,2026-08-08 21:57:28,Running,,B,Arancia Rossa 500ml,2400,2028,1879,1059,4,False
M01,2026-08-08 21:57:28,2026-08-08 22:00:00,Idle,,B,Arancia Rossa 500ml,2400,0,152,0,0,False
M01,2026-08-08 22:00:00,2026-08-08 22:06:34,Stopped,Operator,C,Arancia Rossa 500ml,2400,0,394,0,0,False
M01,2026-08-08 22:06:34,2026-08-08 22:36:25,Running,,C,Arancia Rossa 500ml,2400,2075,1791,1032,4,False
M01,2026-08-08 22:36:25,2026-08-08 23:12:55,Running,,C,Arancia Rossa 500ml,2400,2014,2190,1225,5,False
M01,2026-08-08 23:12:55,2026-08-08 23:36:37,Running,,C,Arancia Rossa 500ml,2400,2023,1422,799,3,False
M01,2026-08-08 23:36:37,2026-08-08 23:47:53,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,676,0,0,False
M01,2026-08-08 23:47:53,2026-08-09 00:00:00,Running,,C,Arancia Rossa 500ml,2400,2034,727,411,1,False
M01,2026-08-09 00:00:00,2026-08-09 00:45:51,Running,,C,Arancia Rossa 500ml,2400,1879,2751,1436,5,False
M01,2026-08-09 00:45:51,2026-08-09 01:01:33,Idle,,C,Arancia Rossa 500ml,2400,0,942,0,0,False
M01,2026-08-09 01:01:33,2026-08-09 01:17:01,Stopped,Buildup,C,Arancia Rossa 500ml,2400,0,928,0,0,False
M01,2026-08-09 01:17:01,2026-08-09 02:02:45,Running,,C,Arancia Rossa 500ml,2400,1933,2744,1473,4,False
M01,2026-08-09 02:02:45,2026-08-09 02:39:33,Running,,C,Arancia Rossa 500ml,2400,1918,2208,1176,4,False
M01,2026-08-09 02:39:33,2026-08-09 03:39:28,Running,,C,Arancia Rossa 500ml,2400,1912,3595,1909,7,False
M01,2026-08-09 03:39:28,2026-08-09 03:45:39,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,371,0,0,False
M01,2026-08-09 03:45:39,2026-08-09 04:09:04,Running,,C,Arancia Rossa 500ml,2400,1871,1405,730,3,False
M01,2026-08-09 04:09:04,2026-08-09 04:35:34,Running,,C,Arancia Rossa 500ml,2400,1911,1590,844,3,False
M01,2026-08-09 04:35:34,2026-08-09 05:14:23,Running,,C,Arancia Rossa 500ml,2400,1907,2329,1234,5,False
M01,2026-08-09 05:14:23,2026-08-09 05:46:08,Running,,C,Arancia Rossa 500ml,2400,1882,1905,996,3,False
M01,2026-08-09 05:46:08,2026-08-09 06:00:00,Running,,C,Arancia Rossa 500ml,2400,1900,832,439,2,False
M01,2026-08-09 06:00:00,2026-08-09 06:42:00,Running,,A,Arancia Rossa 500ml,2400,1915,2520,1340,5,False
M01,2026-08-09 06:42:00,2026-08-09 07:36:52,Running,,A,Arancia Rossa 500ml,2400,1885,3292,1724,5,False
M01,2026-08-09 07:36:52,2026-08-09 08:33:27,Running,,A,Arancia Rossa 500ml,2400,1928,3395,1818,8,False
M01,2026-08-09 08:33:27,2026-08-09 08:40:17,Stopped,Buildup,A,Arancia Rossa 500ml,2400,0,410,0,0,False
M01,2026-08-09 08:40:17,2026-08-09 09:28:53,Running,,A,Arancia Rossa 500ml,2400,1872,2916,1516,6,False
M01,2026-08-09 09:28:53,2026-08-09 10:23:15,Running,,A,Arancia Rossa 500ml,2400,1886,3262,1709,6,False
M01,2026-08-09 10:23:15,2026-08-09 10:55:17,Running,,A,Arancia Rossa 500ml,2400,1880,1922,1004,4,False
M01,2026-08-09 10:55:17,2026-08-09 11:25:14,Running,,A,Arancia Rossa 500ml,2400,1871,1797,934,4,False
M01,2026-08-09 11:25:14,2026-08-09 11:38:41,Stopped,Operator,A,Arancia Rossa 500ml,2400,0,807,0,0,False
M01,2026-08-09 11:38:41,2026-08-09 12:02:13,Running,,A,Arancia Rossa 500ml,2400,1885,1412,739,3,False
M01,2026-08-09 12:02:13,2026-08-09 12:31:12,Running,,A,Arancia Rossa 500ml,2400,1912,1739,924,4,False
M01,2026-08-09 12:31:12,2026-08-09 12:55:21,Running,,A,Arancia Rossa 500ml,2400,1871,1449,753,3,False
M01,2026-08-09 12:55:21,2026-08-09 13:30:24,Running,,A,Arancia Rossa 500ml,2400,1913,2103,1118,4,False
M01,2026-08-09 13:30:24,2026-08-09 13:40:21,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,597,0,0,False
M01,2026-08-09 13:40:21,2026-08-09 14:00:00,Running,,A,Arancia Rossa 500ml,2400,1874,1179,614,2,False
M01,2026-08-09 14:00:00,2026-08-09 14:31:18,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,1878,0,0,True
M01,2026-08-09 14:31:18,2026-08-09 15:17:43,Running,,B,Lampone Zero 560ml,2200,1733,2785,1341,5,False
M01,2026-08-09 15:17:43,2026-08-09 16:12:58,Running,,B,Lampone Zero 560ml,2200,1752,3315,1613,6,False
M01,2026-08-09 16:12:58,2026-08-09 16:51:44,Running,,B,Lampone Zero 560ml,2200,1779,2326,1149,5,False
M01,2026-08-09 16:51:44,2026-08-09 16:59:34,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,470,0,0,False
M01,2026-08-09 16:59:34,2026-08-09 17:37:56,Running,,B,Lampone Zero 560ml,2200,1716,2302,1097,4,False
M01,2026-08-09 17:37:56,2026-08-09 18:13:14,Running,,B,Lampone Zero 560ml,2200,1744,2118,1026,4,False
M01,2026-08-09 18:13:14,2026-08-09 18:38:32,Running,,B,Lampone Zero 560ml,2200,1736,1518,732,3,False
M01,2026-08-09 18:38:32,2026-08-09 19:08:55,Running,,B,Lampone Zero 560ml,2200,1728,1823,875,3,False
M01,2026-08-09 19:08:55,2026-08-09 19:50:44,Running,,B,Lampone Zero 560ml,2200,1760,2509,1227,5,False
M01,2026-08-09 19:50:44,2026-08-09 20:48:51,Running,,B,Lampone Zero 560ml,2200,1727,3487,1673,6,False
M01,2026-08-09 20:48:51,2026-08-09 21:28:41,Running,,B,Lampone Zero 560ml,2200,1782,2390,1183,5,False
M01,2026-08-09 21:28:41,2026-08-09 21:57:09,Running,,B,Lampone Zero 560ml,2200,1746,1708,828,3,False
M01,2026-08-09 21:57:09,2026-08-09 22:00:00,Idle,,B,Lampone Zero 560ml,2200,0,171,0,0,False
M01,2026-08-09 22:00:00,2026-08-09 22:15:42,Stopped,Changeover,C,Arancia Rossa 500ml,2400,0,942,0,0,True
M01,2026-08-09 22:15:42,2026-08-09 22:45:58,Running,,C,Arancia Rossa 500ml,2400,1885,1816,951,4,False
M01,2026-08-09 22:45:58,2026-08-09 23:29:26,Running,,C,Arancia Rossa 500ml,2400,1890,2608,1369,5,False
M01,2026-08-09 23:29:26,2026-08-09 23:52:45,Running,,C,Arancia Rossa 500ml,2400,1924,1399,748,3,False
M01,2026-08-09 23:52:45,2026-08-09 23:57:53,Stopped,Buildup,C,Arancia Rossa 500ml,2400,0,308,0,0,False
M01,2026-08-09 23:57:53,2026-08-10 00:00:00,Idle,,C,Arancia Rossa 500ml,2400,0,127,0,0,False
M01,2026-08-10 00:00:00,2026-08-10 00:40:51,Running,,C,Arancia Rossa 500ml,2400,2241,2451,1526,5,False
M01,2026-08-10 00:40:51,2026-08-10 01:20:01,Running,,C,Arancia Rossa 500ml,2400,2238,2350,1461,6,False
M01,2026-08-10 01:20:01,2026-08-10 01:58:59,Running,,C,Arancia Rossa 500ml,2400,2256,2338,1465,5,False
M01,2026-08-10 01:58:59,2026-08-10 02:44:30,Running,,C,Arancia Rossa 500ml,2400,2290,2731,1737,7,False
M01,2026-08-10 02:44:30,2026-08-10 03:15:55,Running,,C,Arancia Rossa 500ml,2400,2230,1885,1168,4,False
M01,2026-08-10 03:15:55,2026-08-10 04:10:15,Running,,C,Arancia Rossa 500ml,2400,2271,3260,2057,8,False
M01,2026-08-10 04:10:15,2026-08-10 04:53:03,Running,,C,Arancia Rossa 500ml,2400,2256,2568,1609,7,False
M01,2026-08-10 04:53:03,2026-08-10 04:56:15,Stopped,Supplies,C,Arancia Rossa 500ml,2400,0,192,0,0,False
M01,2026-08-10 04:56:15,2026-08-10 05:41:39,Running,,C,Arancia Rossa 500ml,2400,2248,2724,1701,7,False
M01,2026-08-10 05:41:39,2026-08-10 06:00:00,Running,,C,Arancia Rossa 500ml,2400,2234,1101,683,3,False
M01,2026-08-10 06:00:00,2026-08-10 06:20:23,Stopped,Changeover,A,Lampone Zero 560ml,2200,0,1223,0,0,True
M01,2026-08-10 06:20:23,2026-08-10 06:55:17,Running,,A,Lampone Zero 560ml,2200,2119,2094,1233,4,False
M01,2026-08-10 06:55:17,2026-08-10 07:04:24,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,547,0,0,False
M01,2026-08-10 07:04:24,2026-08-10 07:12:12,Idle,,A,Lampone Zero 560ml,2200,0,468,0,0,False
M01,2026-08-10 07:12:12,2026-08-10 08:07:49,Running,,A,Lampone Zero 560ml,2200,2075,3337,1923,8,False
M01,2026-08-10 08:07:49,2026-08-10 08:13:03,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,314,0,0,False
M01,2026-08-10 08:13:03,2026-08-10 09:05:31,Running,,A,Lampone Zero 560ml,2200,2042,3148,1786,7,False
M01,2026-08-10 09:05:31,2026-08-10 09:09:12,Stopped,External,A,Lampone Zero 560ml,2200,0,221,0,0,False
M01,2026-08-10 09:09:12,2026-08-10 09:19:04,Idle,,A,Lampone Zero 560ml,2200,0,592,0,0,False
M01,2026-08-10 09:19:04,2026-08-10 09:45:39,Running,,A,Lampone Zero 560ml,2200,2109,1595,934,4,False
M01,2026-08-10 09:45:39,2026-08-10 09:53:19,Idle,,A,Lampone Zero 560ml,2200,0,460,0,0,False
M01,2026-08-10 09:53:19,2026-08-10 10:27:03,Running,,A,Lampone Zero 560ml,2200,2044,2024,1149,5,False
M01,2026-08-10 10:27:03,2026-08-10 11:19:57,Running,,A,Lampone Zero 560ml,2200,2111,3174,1861,7,False
M01,2026-08-10 11:19:57,2026-08-10 12:17:11,Running,,A,Lampone Zero 560ml,2200,2064,3434,1969,7,False
M01,2026-08-10 12:17:11,2026-08-10 12:59:09,Running,,A,Lampone Zero 560ml,2200,2089,2518,1461,5,False
M01,2026-08-10 12:59:09,2026-08-10 13:39:38,Running,,A,Lampone Zero 560ml,2200,2063,2429,1392,5,False
M01,2026-08-10 13:39:38,2026-08-10 13:59:40,Running,,A,Lampone Zero 560ml,2200,2093,1202,699,3,False
M01,2026-08-10 13:59:40,2026-08-10 14:00:00,Idle,,A,Lampone Zero 560ml,2200,0,20,0,0,False
M01,2026-08-10 14:00:00,2026-08-10 14:37:44,Stopped,Changeover,B,Arancia Rossa 500ml,2400,0,2264,0,0,True
M01,2026-08-10 14:37:44,2026-08-10 14:40:35,Stopped,External,B,Arancia Rossa 500ml,2400,0,171,0,0,False
M01,2026-08-10 14:40:35,2026-08-10 15:09:16,Running,,B,Arancia Rossa 500ml,2400,2242,1721,1072,3,False
M01,2026-08-10 15:09:16,2026-08-10 15:40:33,Running,,B,Arancia Rossa 500ml,2400,2272,1877,1185,4,False
M01,2026-08-10 15:40:33,2026-08-10 16:34:36,Running,,B,Arancia Rossa 500ml,2400,2287,3243,2060,9,False
M01,2026-08-10 16:34:36,2026-08-10 17:09:52,Running,,B,Arancia Rossa 500ml,2400,2294,2116,1348,5,False
M01,2026-08-10 17:09:52,2026-08-10 18:03:50,Running,,B,Arancia Rossa 500ml,2400,2296,3238,2065,8,False
M01,2026-08-10 18:03:50,2026-08-10 18:38:52,Running,,B,Arancia Rossa 500ml,2400,2291,2102,1338,6,False
M01,2026-08-10 18:38:52,2026-08-10 19:09:53,Running,,B,Arancia Rossa 500ml,2400,2232,1861,1154,5,False
M01,2026-08-10 19:09:53,2026-08-10 19:37:52,Running,,B,Arancia Rossa 500ml,2400,2251,1679,1050,4,False
M01,2026-08-10 19:37:52,2026-08-10 20:18:09,Running,,B,Arancia Rossa 500ml,2400,2270,2417,1524,6,False
M01,2026-08-10 20:18:09,2026-08-10 20:28:32,Stopped,External,B,Arancia Rossa 500ml,2400,0,623,0,0,False
M01,2026-08-10 20:28:32,2026-08-10 21:11:56,Running,,B,Arancia Rossa 500ml,2400,2302,2604,1665,5,False
M01,2026-08-10 21:11:56,2026-08-10 21:24:32,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,756,0,0,False
M01,2026-08-10 21:24:32,2026-08-10 21:55:42,Running,,B,Arancia Rossa 500ml,2400,2251,1870,1169,5,False
M01,2026-08-10 21:55:42,2026-08-10 22:00:00,Idle,,B,Arancia Rossa 500ml,2400,0,258,0,0,False
M01,2026-08-10 22:00:00,2026-08-10 22:15:00,Stopped,Changeover,C,Lampone Zero 560ml,2200,0,900,0,0,True
M01,2026-08-10 22:15:00,2026-08-10 22:23:23,Stopped,Operator,C,Lampone Zero 560ml,2200,0,503,0,0,False
M01,2026-08-10 22:23:23,2026-08-10 23:01:23,Running,,C,Lampone Zero 560ml,2200,2090,2280,1324,4,False
M01,2026-08-10 23:01:23,2026-08-10 23:13:32,Stopped,Fault,C,Lampone Zero 560ml,2200,0,729,0,0,False
M01,2026-08-10 23:13:32,2026-08-10 23:54:40,Running,,C,Lampone Zero 560ml,2200,2045,2468,1402,5,False
M01,2026-08-10 23:54:40,2026-08-11 00:00:00,Running,,C,Lampone Zero 560ml,2200,2042,320,182,1,False
M01,2026-08-11 00:00:00,2026-08-11 00:18:35,Idle,,C,Lampone Zero 560ml,2200,0,1115,0,0,False
M01,2026-08-11 00:18:35,2026-08-11 00:50:43,Running,,C,Lampone Zero 560ml,2200,2062,1928,1104,4,False
M01,2026-08-11 00:50:43,2026-08-11 01:47:29,Running,,C,Lampone Zero 560ml,2200,2082,3406,1970,7,False
M01,2026-08-11 01:47:29,2026-08-11 01:54:08,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,399,0,0,False
M01,2026-08-11 01:54:08,2026-08-11 02:47:27,Running,,C,Lampone Zero 560ml,2200,2051,3199,1823,7,False
M01,2026-08-11 02:47:27,2026-08-11 02:55:51,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,504,0,0,False
M01,2026-08-11 02:55:51,2026-08-11 03:41:35,Running,,C,Lampone Zero 560ml,2200,2075,2744,1582,7,False
M01,2026-08-11 03:41:35,2026-08-11 04:04:25,Running,,C,Lampone Zero 560ml,2200,2092,1370,796,3,False
M01,2026-08-11 04:04:25,2026-08-11 05:01:31,Running,,C,Lampone Zero 560ml,2200,2074,3426,1974,7,False
M01,2026-08-11 05:01:31,2026-08-11 05:34:33,Running,,C,Lampone Zero 560ml,2200,2068,1982,1139,4,False
M01,2026-08-11 05:34:33,2026-08-11 05:39:32,Stopped,Supplies,C,Lampone Zero 560ml,2200,0,299,0,0,False
M01,2026-08-11 05:39:32,2026-08-11 05:59:35,Running,,C,Lampone Zero 560ml,2200,2054,1203,686,2,False
M01,2026-08-11 05:59:35,2026-08-11 06:00:00,Idle,,C,Lampone Zero 560ml,2200,0,25,0,0,False
M01,2026-08-11 06:00:00,2026-08-11 06:17:46,Stopped,Changeover,A,Arancia Rossa 500ml,2400,0,1066,0,0,True
M01,2026-08-11 06:17:46,2026-08-11 06:50:45,Stopped,Maintenance,A,Arancia Rossa 500ml,2400,0,1979,0,0,True
M01,2026-08-11 06:50:45,2026-08-11 06:57:04,Stopped,External,A,Arancia Rossa 500ml,2400,0,379,0,0,False
M01,2026-08-11 06:57:04,2026-08-11 07:11:11,Stopped,External,A,Arancia Rossa 500ml,2400,0,847,0,0,False
M01,2026-08-11 07:11:11,2026-08-11 07:43:50,Running,,A,Arancia Rossa 500ml,2400,2276,1959,1239,5,False
M01,2026-08-11 07:43:50,2026-08-11 08:30:57,Running,,A,Arancia Rossa 500ml,2400,2272,2827,1784,7,False
M01,2026-08-11 08:30:57,2026-08-11 09:06:02,Running,,A,Arancia Rossa 500ml,2400,2305,2105,1348,5,False
M01,2026-08-11 09:06:02,2026-08-11 10:00:29,Running,,A,Arancia Rossa 500ml,2400,2234,3267,2027,7,False
M01,2026-08-11 10:00:29,2026-08-11 10:54:29,Running,,A,Arancia Rossa 500ml,2400,2316,3240,2084,8,False
M01,2026-08-11 10:54:29,2026-08-11 11:51:37,Running,,A,Arancia Rossa 500ml,2400,2233,3428,2126,7,False
M01,2026-08-11 11:51:37,2026-08-11 12:04:19,Idle,,A,Arancia Rossa 500ml,2400,0,762,0,0,False
M01,2026-08-11 12:04:19,2026-08-11 12:49:12,Running,,A,Arancia Rossa 500ml,2400,2252,2693,1685,6,False
M01,2026-08-11 12:49:12,2026-08-11 13:37:35,Running,,A,Arancia Rossa 500ml,2400,2228,2903,1797,6,False
M01,2026-08-11 13:37:35,2026-08-11 13:58:45,Running,,A,Arancia Rossa 500ml,2400,2247,1270,793,3,False
M01,2026-08-11 13:58:45,2026-08-11 14:00:00,Idle,,A,Arancia Rossa 500ml,2400,0,75,0,0,False
M01,2026-08-11 14:00:00,2026-08-11 14:15:47,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,947,0,0,True
M01,2026-08-11 14:15:47,2026-08-11 14:19:01,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,194,0,0,False
M01,2026-08-11 14:19:01,2026-08-11 14:31:47,Stopped,Buildup,B,Lampone Zero 560ml,2200,0,766,0,0,False
M01,2026-08-11 14:31:47,2026-08-11 15:05:08,Running,,B,Lampone Zero 560ml,2200,2072,2001,1152,4,False
M01,2026-08-11 15:05:08,2026-08-11 16:00:08,Running,,B,Lampone Zero 560ml,2200,2094,3300,1920,8,False
M01,2026-08-11 16:00:08,2026-08-11 16:40:46,Running,,B,Lampone Zero 560ml,2200,2095,2438,1419,5,False
M01,2026-08-11 16:40:46,2026-08-11 16:52:33,Stopped,Buildup,B,Lampone Zero 560ml,2200,0,707,0,0,False
M01,2026-08-11 16:52:33,2026-08-11 17:23:23,Running,,B,Lampone Zero 560ml,2200,2063,1850,1060,4,False
M01,2026-08-11 17:23:23,2026-08-11 18:14:00,Running,,B,Lampone Zero 560ml,2200,2092,3037,1765,8,False
M01,2026-08-11 18:14:00,2026-08-11 18:46:53,Running,,B,Lampone Zero 560ml,2200,2086,1973,1143,4,False
M01,2026-08-11 18:46:53,2026-08-11 19:42:55,Running,,B,Lampone Zero 560ml,2200,2121,3362,1981,7,False
