machine_id,timestamp_start,timestamp_end,state,stop_cause,shift,recipe,speed_target,speed_actual,duration_seconds,good_count,reject_count,planned
M01,2026-06-27 05:26:47,2026-06-27 05:32:58,Idle,,C,Lampone Zero 560ml,2200,0,371,0,0,False
M01,2026-06-27 05:32:58,2026-06-27 05:58:09,Running,,C,Lampone Zero 560ml,2200,2057,1511,863,3,False
M01,2026-06-27 05:58:09,2026-06-27 06:00:00,Idle,,C,Lampone Zero 560ml,2200,0,111,0,0,False
M01,2026-06-27 06:00:00,2026-06-27 06:56:51,Running,,A,Lampone Zero 560ml,2200,2116,3411,2005,8,False
M01,2026-06-27 06:56:51,2026-06-27 07:18:12,Running,,A,Lampone Zero 560ml,2200,2111,1281,751,3,False
M01,2026-06-27 07:18:12,2026-06-27 08:04:51,Running,,A,Lampone Zero 560ml,2200,2056,2799,1599,6,False
M01,2026-06-27 08:04:51,2026-06-27 08:09:06,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,255,0,0,False
M01,2026-06-27 08:09:06,2026-06-27 08:44:03,Running,,A,Lampone Zero 560ml,2200,2073,2097,1208,5,False
M01,2026-06-27 08:44:03,2026-06-27 08:51:52,Stopped,External,A,Lampone Zero 560ml,2200,0,469,0,0,False
M01,2026-06-27 08:51:52,2026-06-27 09:42:05,Running,,A,Lampone Zero 560ml,2200,2064,3013,1727,5,False
M01,2026-06-27 09:42:05,2026-06-27 09:47:02,Stopped,Fault,A,Lampone Zero 560ml,2200,0,297,0,0,False
M01,2026-06-27 09:47:02,2026-06-27 10:11:24,Running,,A,Lampone Zero 560ml,2200,2072,1462,841,3,False
M01,2026-06-27 10:11:24,2026-06-27 11:00:26,Running,,A,Lampone Zero 560ml,2200,2060,2942,1683,7,False
M01,2026-06-27 11:00:26,2026-06-27 11:13:08,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,762,0,0,False
M01,2026-06-27 11:13:08,2026-06-27 11:28:14,Stopped,External,A,Lampone Zero 560ml,2200,0,906,0,0,False
M01,2026-06-27 11:28:14,2026-06-27 12:22:01,Running,,A,Lampone Zero 560ml,2200,2049,3227,1837,7,False
M01,2026-06-27 12:22:01,2026-06-27 12:56:50,Running,,A,Lampone Zero 560ml,2200,2109,2089,1224,4,False
M01,2026-06-27 12:56:50,2026-06-27 13:12:05,Idle,,A,Lampone Zero 560ml,2200,0,915,0,0,False
M01,2026-06-27 13:12:05,2026-06-27 13:18:24,Stopped,Buildup,A,Lampone Zero 560ml,2200,0,379,0,0,False
M01,2026-06-27 13:18:24,2026-06-27 13:38:51,Running,,A,Lampone Zero 560ml,2200,2061,1227,702,3,False
M01,2026-06-27 13:38:51,2026-06-27 13:41:06,Stopped,Fault,A,Lampone Zero 560ml,2200,0,135,0,0,False
M01,2026-06-27 13:41:06,2026-06-27 14:00:00,Running,,A,Lampone Zero 560ml,2200,2045,1134,644,2,False
M01,2026-06-27 14:00:00,2026-06-27 14:19:31,Stopped,Changeover,B,Arancia Rossa 500ml,2400,0,1171,0,0,True
M01,2026-06-27 14:19:31,2026-06-27 15:09:31,Running,,B,Arancia Rossa 500ml,2400,2305,3000,1921,7,False
M01,2026-06-27 15:09:31,2026-06-27 16:08:23,Running,,B,Arancia Rossa 500ml,2400,2249,3532,2207,7,False
M01,2026-06-27 16:08:23,2026-06-27 16:27:40,Idle,,B,Arancia Rossa 500ml,2400,0,1157,0,0,False
M01,2026-06-27 16:27:40,2026-06-27 17:22:11,Running,,B,Arancia Rossa 500ml,2400,2300,3271,2090,6,False
M01,2026-06-27 17:22:11,2026-06-27 18:02:13,Running,,B,Arancia Rossa 500ml,2400,2261,2402,1509,6,False
M01,2026-06-27 18:02:13,2026-06-27 18:48:53,Running,,B,Arancia Rossa 500ml,2400,2283,2800,1776,7,False
M01,2026-06-27 18:48:53,2026-06-27 19:10:04,Running,,B,Arancia Rossa 500ml,2400,2304,1271,813,3,False
M01,2026-06-27 19:10:04,2026-06-27 19:54:42,Running,,B,Arancia Rossa 500ml,2400,2234,2678,1662,6,False
M01,2026-06-27 19:54:42,2026-06-27 20:06:24,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,702,0,0,False
M01,2026-06-27 20:06:24,2026-06-27 20:34:26,Running,,B,Arancia Rossa 500ml,2400,2280,1682,1065,4,False
M01,2026-06-27 20:34:26,2026-06-27 20:57:37,Running,,B,Arancia Rossa 500ml,2400,2313,1391,894,3,False
M01,2026-06-27 20:57:37,2026-06-27 21:03:32,Stopped,Fault,B,Arancia Rossa 500ml,2400,0,355,0,0,False
M01,2026-06-27 21:03:32,2026-06-27 21:14:15,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,643,0,0,False
M01,2026-06-27 21:14:15,2026-06-27 21:36:56,Running,,B,Arancia Rossa 500ml,2400,2250,1361,851,4,False
M01,2026-06-27 21:36:56,2026-06-27 21:59:33,Running,,B,Arancia Rossa 500ml,2400,2282,1357,860,3,False
M01,2026-06-27 21:59:33,2026-06-27 22:00:00,Idle,,B,Arancia Rossa 500ml,2400,0,27,0,0,False
M01,2026-06-27 22:00:00,2026-06-27 22:28:09,Stopped,Changeover,C,Lampone Zero 560ml,2200,0,1689,0,0,True
M01,2026-06-27 22:28:09,2026-06-27 22:37:47,Stopped,Fault,C,Lampone Zero 560ml,2200,0,578,0,0,False
M01,2026-06-27 22:37:47,2026-06-27 23:02:57,Running,,C,Lampone Zero 560ml,2200,2076,1510,871,3,False
M01,2026-06-27 23:02:57,2026-06-27 23:09:41,Idle,,C,Lampone Zero 560ml,2200,0,404,0,0,False
M01,2026-06-27 23:09:41,2026-06-27 23:58:21,Running,,C,Lampone Zero 560ml,2200,2097,2920,1701,6,False
M01,2026-06-27 23:58:21,2026-06-28 00:00:00,Idle,,C,Lampone Zero 560ml,2200,0,99,0,0,False
M01,2026-06-28 00:00:00,2026-06-28 00:52:59,Running,,C,Lampone Zero 560ml,2200,2120,3179,1872,6,False
M01,2026-06-28 00:52:59,2026-06-28 01:16:47,Running,,C,Lampone Zero 560ml,2200,2066,1428,820,3,False
M01,2026-06-28 01:16:47,2026-06-28 01:45:57,Running,,C,Lampone Zero 560ml,2200,2084,1750,1013,3,False
M01,2026-06-28 01:45:57,2026-06-28 01:48:58,Stopped,External,C,Lampone Zero 560ml,2200,0,181,0,0,False
M01,2026-06-28 01:48:58,2026-06-28 02:42:56,Running,,C,Lampone Zero 560ml,2200,2112,3238,1900,6,False
M01,2026-06-28 02:42:56,2026-06-28 02:50:19,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,443,0,0,False
M01,2026-06-28 02:50:19,2026-06-28 03:30:17,Running,,C,Lampone Zero 560ml,2200,2074,2398,1382,5,False
M01,2026-06-28 03:30:17,2026-06-28 04:29:18,Running,,C,Lampone Zero 560ml,2200,2055,3541,2021,7,False
M01,2026-06-28 04:29:18,2026-06-28 04:56:25,Running,,C,Lampone Zero 560ml,2200,2126,1627,961,3,False
M01,2026-06-28 04:56:25,2026-06-28 05:31:02,Running,,C,Lampone Zero 560ml,2200,2067,2077,1193,4,False
M01,2026-06-28 05:31:02,2026-06-28 05:58:30,Running,,C,Lampone Zero 560ml,2200,2048,1648,938,3,False
M01,2026-06-28 05:58:30,2026-06-28 06:00:00,Idle,,C,Lampone Zero 560ml,2200,0,90,0,0,False
M01,2026-06-28 06:00:00,2026-06-28 06:17:44,Stopped,Changeover,A,Arancia Rossa 500ml,2400,0,1064,0,0,True
M01,2026-06-28 06:17:44,2026-06-28 06:58:08,Running,,A,Arancia Rossa 500ml,2400,2266,2424,1526,6,False
M01,2026-06-28 06:58:08,2026-06-28 07:36:49,Running,,A,Arancia Rossa 500ml,2400,2295,2321,1480,6,False
M01,2026-06-28 07:36:49,2026-06-28 07:51:55,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,906,0,0,False
M01,2026-06-28 07:51:55,2026-06-28 07:57:31,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,336,0,0,False
M01,2026-06-28 07:57:31,2026-06-28 08:40:19,Running,,A,Arancia Rossa 500ml,2400,2267,2568,1617,6,False
M01,2026-06-28 08:40:19,2026-06-28 09:15:44,Running,,A,Arancia Rossa 500ml,2400,2303,2125,1359,5,False
M01,2026-06-28 09:15:44,2026-06-28 10:14:11,Running,,A,Arancia Rossa 500ml,2400,2268,3507,2209,8,False
M01,2026-06-28 10:14:11,2026-06-28 11:09:51,Running,,A,Arancia Rossa 500ml,2400,2271,3340,2107,8,False
M01,2026-06-28 11:09:51,2026-06-28 11:23:34,Idle,,A,Arancia Rossa 500ml,2400,0,823,0,0,False
M01,2026-06-28 11:23:34,2026-06-28 11:56:14,Running,,A,Arancia Rossa 500ml,2400,2245,1960,1222,4,False
M01,2026-06-28 11:56:14,2026-06-28 12:07:21,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,667,0,0,False
M01,2026-06-28 12:07:21,2026-06-28 12:53:06,Running,,A,Arancia Rossa 500ml,2400,2307,2745,1759,7,False
M01,2026-06-28 12:53:06,2026-06-28 13:31:59,Running,,A,Arancia Rossa 500ml,2400,2280,2333,1478,6,False
M01,2026-06-28 13:31:59,2026-06-28 13:43:12,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,673,0,0,False
M01,2026-06-28 13:43:12,2026-06-28 13:52:34,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,562,0,0,False
M01,2026-06-28 13:52:34,2026-06-28 14:00:00,Running,,A,Arancia Rossa 500ml,2400,2250,446,279,1,False
M01,2026-06-28 14:00:00,2026-06-28 14:27:59,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,1679,0,0,True
M01,2026-06-28 14:27:59,2026-06-28 15:08:04,Running,,B,Lampone Zero 560ml,2200,2068,2405,1382,4,False
M01,2026-06-28 15:08:04,2026-06-28 15:14:32,Stopped,External,B,Lampone Zero 560ml,2200,0,388,0,0,False
M01,2026-06-28 15:14:32,2026-06-28 15:34:56,Running,,B,Lampone Zero 560ml,2200,2100,1224,714,2,False
M01,2026-06-28 15:34:56,2026-06-28 15:57:23,Running,,B,Lampone Zero 560ml,2200,2077,1347,777,3,False
M01,2026-06-28 15:57:23,2026-06-28 16:56:20,Running,,B,Lampone Zero 560ml,2200,2059,3537,2023,7,False
M01,2026-06-28 16:56:20,2026-06-28 17:18:59,Running,,B,Lampone Zero 560ml,2200,2046,1359,772,3,False
M01,2026-06-28 17:18:59,2026-06-28 17:45:38,Running,,B,Lampone Zero 560ml,2200,2051,1599,911,3,False
M01,2026-06-28 17:45:38,2026-06-28 18:10:40,Running,,B,Lampone Zero 560ml,2200,2046,1502,854,3,False
M01,2026-06-28 18:10:40,2026-06-28 18:13:51,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,191,0,0,False
M01,2026-06-28 18:13:51,2026-06-28 18:28:23,Stopped,Fault,B,Lampone Zero 560ml,2200,0,872,0,0,False
M01,2026-06-28 18:28:23,2026-06-28 19:00:00,Running,,B,Lampone Zero 560ml,2200,2104,1897,1109,3,False
M01,2026-06-28 19:00:00,2026-06-28 19:06:58,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,418,0,0,False
M01,2026-06-28 19:06:58,2026-06-28 20:04:59,Running,,B,Lampone Zero 560ml,2200,2063,3481,1995,8,False
M01,2026-06-28 20:04:59,2026-06-28 20:30:44,Running,,B,Lampone Zero 560ml,2200,2078,1545,892,4,False
M01,2026-06-28 20:30:44,2026-06-28 21:13:51,Running,,B,Lampone Zero 560ml,2200,2103,2587,1511,5,False
M01,2026-06-28 21:13:51,2026-06-28 21:16:44,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,173,0,0,False
M01,2026-06-28 21:16:44,2026-06-28 21:51:22,Running,,B,Lampone Zero 560ml,2200,2076,2078,1198,4,False
M01,2026-06-28 21:51:22,2026-06-28 21:57:24,Stopped,External,B,Lampone Zero 560ml,2200,0,362,0,0,False
M01,2026-06-28 21:57:24,2026-06-28 22:00:00,Idle,,B,Lampone Zero 560ml,2200,0,156,0,0,False
M01,2026-06-28 22:00:00,2026-06-28 22:05:43,Idle,,C,Lampone Zero 560ml,2200,0,343,0,0,False
M01,2026-06-28 22:05:43,2026-06-28 22:55:15,Running,,C,Lampone Zero 560ml,2200,2073,2972,1711,6,False
M01,2026-06-28 22:55:15,2026-06-28 23:24:41,Running,,C,Lampone Zero 560ml,2200,2095,1766,1028,3,False
M01,2026-06-28 23:24:41,2026-06-28 23:53:15,Running,,C,Lampone Zero 560ml,2200,2106,1714,1003,3,False
M01,2026-06-28 23:53:15,2026-06-29 00:00:00,Running,,C,Lampone Zero 560ml,2200,2067,405,233,1,False
M01,2026-06-29 00:00:00,2026-06-29 00:10:15,Stopped,External,C,Lampone Zero 560ml,2200,0,615,0,0,False
M01,2026-06-29 00:10:15,2026-06-29 00:35:00,Running,,C,Lampone Zero 560ml,2200,2062,1485,851,3,False
M01,2026-06-29 00:35:00,2026-06-29 01:24:35,Running,,C,Lampone Zero 560ml,2200,2118,2975,1750,7,False
M01,2026-06-29 01:24:35,2026-06-29 01:44:37,Running,,C,Lampone Zero 560ml,2200,2047,1202,683,2,False
M01,2026-06-29 01:44:37,2026-06-29 02:31:25,Running,,C,Lampone Zero 560ml,2200,2119,2808,1653,6,False
M01,2026-06-29 02:31:25,2026-06-29 03:28:36,Running,,C,Lampone Zero 560ml,2200,2088,3431,1990,8,False
M01,2026-06-29 03:28:36,2026-06-29 04:02:49,Running,,C,Lampone Zero 560ml,2200,2067,2053,1179,4,False
M01,2026-06-29 04:02:49,2026-06-29 04:15:54,Idle,,C,Lampone Zero 560ml,2200,0,785,0,0,False
M01,2026-06-29 04:15:54,2026-06-29 04:38:40,Running,,C,Lampone Zero 560ml,2200,2089,1366,793,3,False
M01,2026-06-29 04:38:40,2026-06-29 04:53:31,Idle,,C,Lampone Zero 560ml,2200,0,891,0,0,False
M01,2026-06-29 04:53:31,2026-06-29 05:21:40,Running,,C,Lampone Zero 560ml,2200,2113,1689,991,4,False
M01,2026-06-29 05:21:40,2026-06-29 05:49:41,Running,,C,Lampone Zero 560ml,2200,2072,1681,968,3,False
M01,2026-06-29 05:49:41,2026-06-29 06:00:00,Running,,C,Lampone Zero 560ml,2200,2116,619,364,1,False
M01,2026-06-29 06:00:00,2026-06-29 06:21:58,Running,,A,Lampone Zero 560ml,2200,2074,1318,759,3,False
M01,2026-06-29 06:21:58,2026-06-29 06:35:29,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,811,0,0,False
M01,2026-06-29 06:35:29,2026-06-29 06:43:17,Stopped,External,A,Lampone Zero 560ml,2200,0,468,0,0,False
M01,2026-06-29 06:43:17,2026-06-29 06:57:39,Stopped,Fault,A,Lampone Zero 560ml,2200,0,862,0,0,False
M01,2026-06-29 06:57:39,2026-06-29 07:23:07,Running,,A,Lampone Zero 560ml,2200,2113,1528,897,3,False
M01,2026-06-29 07:23:07,2026-06-29 08:21:32,Running,,A,Lampone Zero 560ml,2200,2061,3505,2007,7,False
M01,2026-06-29 08:21:32,2026-06-29 09:15:37,Running,,A,Lampone Zero 560ml,2200,2096,3245,1889,7,False
M01,2026-06-29 09:15:37,2026-06-29 09:33:23,Idle,,A,Lampone Zero 560ml,2200,0,1066,0,0,False
M01,2026-06-29 09:33:23,2026-06-29 10:02:16,Running,,A,Lampone Zero 560ml,2200,2086,1733,1004,4,False
M01,2026-06-29 10:02:16,2026-06-29 10:56:27,Running,,A,Lampone Zero 560ml,2200,2113,3251,1908,6,False
M01,2026-06-29 10:56:27,2026-06-29 11:07:26,Idle,,A,Lampone Zero 560ml,2200,0,659,0,0,False
M01,2026-06-29 11:07:26,2026-06-29 11:40:46,Running,,A,Lampone Zero 560ml,2200,2061,2000,1145,4,False
M01,2026-06-29 11:40:46,2026-06-29 11:46:00,Idle,,A,Lampone Zero 560ml,2200,0,314,0,0,False
M01,2026-06-29 11:46:00,2026-06-29 11:49:58,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,238,0,0,False
M01,2026-06-29 11:49:58,2026-06-29 12:26:58,Running,,A,Lampone Zero 560ml,2200,2101,2220,1296,5,False
M01,2026-06-29 12:26:58,2026-06-29 13:08:46,Running,,A,Lampone Zero 560ml,2200,2067,2508,1440,5,False
M01,2026-06-29 13:08:46,2026-06-29 13:53:23,Running,,A,Lampone Zero 560ml,2200,2121,2677,1577,5,False
M01,2026-06-29 13:53:23,2026-06-29 14:00:00,Running,,A,Lampone Zero 560ml,2200,2072,397,228,1,False
M01,2026-06-29 14:00:00,2026-06-29 14:30:33,Stopped,Changeover,B,Arancia Rossa 500ml,2400,0,1833,0,0,True
M01,2026-06-29 14:30:33,2026-06-29 15:30:17,Running,,B,Arancia Rossa 500ml,2400,2263,3584,2253,9,False
M01,2026-06-29 15:30:17,2026-06-29 16:10:38,Running,,B,Arancia Rossa 500ml,2400,2277,2421,1531,6,False
M01,2026-06-29 16:10:38,2026-06-29 16:33:22,Running,,B,Arancia Rossa 500ml,2400,2296,1364,870,4,False
M01,2026-06-29 16:33:22,2026-06-29 16:44:29,Stopped,Buildup,B,Arancia Rossa 500ml,2400,0,667,0,0,False
M01,2026-06-29 16:44:29,2026-06-29 16:59:41,Stopped,Fault,B,Arancia Rossa 500ml,2400,0,912,0,0,False
M01,2026-06-29 16:59:41,2026-06-29 17:46:00,Running,,B,Arancia Rossa 500ml,2400,2258,2779,1743,7,False
M01,2026-06-29 17:46:00,2026-06-29 18:00:19,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,859,0,0,False
M01,2026-06-29 18:00:19,2026-06-29 18:40:11,Running,,B,Arancia Rossa 500ml,2400,2321,2392,1542,5,False
M01,2026-06-29 18:40:11,2026-06-29 19:32:48,Running,,B,Arancia Rossa 500ml,2400,2292,3157,2010,8,False
M01,2026-06-29 19:32:48,2026-06-29 19:38:06,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,318,0,0,False
M01,2026-06-29 19:38:06,2026-06-29 20:06:47,Running,,B,Arancia Rossa 500ml,2400,2305,1721,1102,4,False
M01,2026-06-29 20:06:47,2026-06-29 20:13:24,Idle,,B,Arancia Rossa 500ml,2400,0,397,0,0,False
M01,2026-06-29 20:13:24,2026-06-29 21:04:22,Running,,B,Arancia Rossa 500ml,2400,2235,3058,1899,8,False
M01,2026-06-29 21:04:22,2026-06-29 21:49:36,Running,,B,Arancia Rossa 500ml,2400,2306,2714,1738,6,False
M01,2026-06-29 21:49:36,2026-06-29 21:56:54,Stopped,Starvation,B,Arancia Rossa 500ml,2400,0,438,0,0,False
M01,2026-06-29 21:56:54,2026-06-29 22:00:00,Idle,,B,Arancia Rossa 500ml,2400,0,186,0,0,False
M01,2026-06-29 22:00:00,2026-06-29 22:51:06,Running,,C,Arancia Rossa 500ml,2400,2292,3066,1952,7,False
M01,2026-06-29 22:51:06,2026-06-29 22:57:00,Stopped,Buildup,C,Arancia Rossa 500ml,2400,0,354,0,0,False
M01,2026-06-29 22:57:00,2026-06-29 23:53:19,Running,,C,Arancia Rossa 500ml,2400,2319,3379,2177,7,False
M01,2026-06-29 23:53:19,2026-06-30 00:00:00,Running,,C,Arancia Rossa 500ml,2400,2287,401,255,1,False
M01,2026-06-30 00:00:00,2026-06-30 00:35:21,Running,,C,Arancia Rossa 500ml,2400,2251,2121,1326,4,False
M01,2026-06-30 00:35:21,2026-06-30 01:12:55,Running,,C,Arancia Rossa 500ml,2400,2306,2254,1444,5,False
M01,2026-06-30 01:12:55,2026-06-30 01:58:30,Running,,C,Arancia Rossa 500ml,2400,2235,2735,1698,7,False
M01,2026-06-30 01:58:30,2026-06-30 02:34:39,Running,,C,Arancia Rossa 500ml,2400,2298,2169,1385,5,False
M01,2026-06-30 02:34:39,2026-06-30 02:57:05,Running,,C,Arancia Rossa 500ml,2400,2306,1346,862,3,False
M01,2026-06-30 02:57:05,2026-06-30 03:10:47,Idle,,C,Arancia Rossa 500ml,2400,0,822,0,0,False
M01,2026-06-30 03:10:47,2026-06-30 04:03:25,Running,,C,Arancia Rossa 500ml,2400,2231,3158,1957,8,False
M01,2026-06-30 04:03:25,2026-06-30 04:17:14,Stopped,Starvation,C,Arancia Rossa 500ml,2400,0,829,0,0,False
M01,2026-06-30 04:17:14,2026-06-30 05:13:32,Running,,C,Arancia Rossa 500ml,2400,2303,3378,2161,8,False
M01,2026-06-30 05:13:32,2026-06-30 05:26:43,Stopped,External,C,Arancia Rossa 500ml,2400,0,791,0,0,False
M01,2026-06-30 05:26:43,2026-06-30 05:58:04,Running,,C,Arancia Rossa 500ml,2400,2296,1881,1200,5,False
M01,2026-06-30 05:58:04,2026-06-30 06:00:00,Idle,,C,Arancia Rossa 500ml,2400,0,116,0,0,False
M01,2026-06-30 06:00:00,2026-06-30 06:38:22,Running,,A,Arancia Rossa 500ml,2400,2301,2302,1471,5,False
M01,2026-06-30 06:38:22,2026-06-30 07:30:09,Running,,A,Arancia Rossa 500ml,2400,2267,3107,1957,7,False
M01,2026-06-30 07:30:09,2026-06-30 07:37:52,Stopped,External,A,Arancia Rossa 500ml,2400,0,463,0,0,False
M01,2026-06-30 07:37:52,2026-06-30 07:58:15,Running,,A,Arancia Rossa 500ml,2400,2285,1223,776,3,False
M01,2026-06-30 07:58:15,2026-06-30 08:07:00,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,525,0,0,False
M01,2026-06-30 08:07:00,2026-06-30 08:34:59,Running,,A,Arancia Rossa 500ml,2400,2313,1679,1079,4,False
M01,2026-06-30 08:34:59,2026-06-30 08:49:07,Stopped,Fault,A,Arancia Rossa 500ml,2400,0,848,0,0,False
M01,2026-06-30 08:49:07,2026-06-30 09:19:09,Running,,A,Arancia Rossa 500ml,2400,2257,1802,1130,4,False
M01,2026-06-30 09:19:09,2026-06-30 09:48:29,Running,,A,Arancia Rossa 500ml,2400,2259,1760,1104,4,False
M01,2026-06-30 09:48:29,2026-06-30 10:32:14,Running,,A,Arancia Rossa 500ml,2400,2244,2625,1636,6,False
M01,2026-06-30 10:32:14,2026-06-30 11:16:21,Running,,A,Arancia Rossa 500ml,2400,2280,2647,1676,7,False
M01,2026-06-30 11:16:21,2026-06-30 11:26:28,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,607,0,0,False
M01,2026-06-30 11:26:28,2026-06-30 11:35:41,Stopped,Operator,A,Arancia Rossa 500ml,2400,0,553,0,0,False
M01,2026-06-30 11:35:41,2026-06-30 12:33:54,Running,,A,Arancia Rossa 500ml,2400,2256,3493,2189,9,False
M01,2026-06-30 12:33:54,2026-06-30 12:48:46,Idle,,A,Arancia Rossa 500ml,2400,0,892,0,0,False
M01,2026-06-30 12:48:46,2026-06-30 12:58:20,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,574,0,0,False
M01,2026-06-30 12:58:20,2026-06-30 13:21:21,Running,,A,Arancia Rossa 500ml,2400,2237,1381,858,4,False
M01,2026-06-30 13:21:21,2026-06-30 13:50:57,Running,,A,Arancia Rossa 500ml,2400,2319,1776,1144,4,False
M01,2026-06-30 13:50:57,2026-06-30 13:59:48,Stopped,Starvation,A,Arancia Rossa 500ml,2400,0,531,0,0,False
M01,2026-06-30 13:59:48,2026-06-30 14:00:00,Idle,,A,Arancia Rossa 500ml,2400,0,12,0,0,False
M01,2026-06-30 14:00:00,2026-06-30 14:38:23,Stopped,Changeover,B,Lampone Zero 560ml,2200,0,2303,0,0,True
M01,2026-06-30 14:38:23,2026-06-30 15:10:41,Running,,B,Lampone Zero 560ml,2200,2053,1938,1105,4,False
M01,2026-06-30 15:10:41,2026-06-30 15:20:56,Stopped,Starvation,B,Lampone Zero 560ml,2200,0,615,0,0,False
M01,2026-06-30 15:20:56,2026-06-30 16:11:34,Running,,B,Lampone Zero 560ml,2200,2082,3038,1757,7,False
M01,2026-06-30 16:11:34,2026-06-30 16:49:30,Running,,B,Lampone Zero 560ml,2200,2073,2276,1311,5,False
M01,2026-06-30 16:49:30,2026-06-30 17:29:56,Running,,B,Lampone Zero 560ml,2200,2085,2426,1405,5,False
M01,2026-06-30 17:29:56,2026-06-30 18:22:04,Running,,B,Lampone Zero 560ml,2200,2100,3128,1825,8,False
M01,2026-06-30 18:22:04,2026-06-30 18:34:23,Stopped,External,B,Lampone Zero 560ml,2200,0,739,0,0,False
M01,2026-06-30 18:34:23,2026-06-30 19:30:07,Running,,B,Lampone Zero 560ml,2200,2121,3344,1970,7,False
M01,2026-06-30 19:30:07,2026-06-30 20:10:41,Running,,B,Lampone Zero 560ml,2200,2091,2434,1414,4,False
M01,2026-06-30 20:10:41,2026-06-30 21:06:21,Running,,B,Lampone Zero 560ml,2200,2061,3340,1912,7,False
M01,2026-06-30 21:06:21,2026-06-30 21:29:35,Running,,B,Lampone Zero 560ml,2200,2057,1394,797,3,False
M01,2026-06-30 21:29:35,2026-06-30 21:56:38,Running,,B,Lampone Zero 560ml,2200,2098,1623,946,3,False
M01,2026-06-30 21:56:38,2026-06-30 22:00:00,Idle,,B,Lampone Zero 560ml,2200,0,202,0,0,False
M01,2026-06-30 22:00:00,2026-06-30 22:08:52,Idle,,C,Lampone Zero 560ml,2200,0,532,0,0,False
M01,2026-06-30 22:08:52,2026-06-30 22:50:37,Running,,C,Lampone Zero 560ml,2200,2126,2505,1479,6,False
M01,2026-06-30 22:50:37,2026-06-30 22:54:43,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,246,0,0,False
M01,2026-06-30 22:54:43,2026-06-30 23:36:59,Running,,C,Lampone Zero 560ml,2200,2062,2536,1453,6,False
M01,2026-06-30 23:36:59,2026-06-30 23:53:17,Idle,,C,Lampone Zero 560ml,2200,0,978,0,0,False
M01,2026-06-30 23:53:17,2026-07-01 00:00:00,Running,,C,Lampone Zero 560ml,2200,2046,403,229,1,False
M01,2026-07-01 00:00:00,2026-07-01 00:14:44,Stopped,Fault,C,Lampone Zero 560ml,2200,0,884,0,0,False
M01,2026-07-01 00:14:44,2026-07-01 00:28:50,Idle,,C,Lampone Zero 560ml,2200,0,846,0,0,False
M01,2026-07-01 00:28:50,2026-07-01 01:11:05,Running,,C,Lampone Zero 560ml,2200,2114,2535,1489,6,False
M01,2026-07-01 01:11:05,2026-07-01 01:33:09,Running,,C,Lampone Zero 560ml,2200,2088,1324,768,2,False
M01,2026-07-01 01:33:09,2026-07-01 02:19:04,Running,,C,Lampone Zero 560ml,2200,2063,2755,1579,6,False
M01,2026-07-01 02:19:04,2026-07-01 02:21:44,Stopped,External,C,Lampone Zero 560ml,2200,0,160,0,0,False
M01,2026-07-01 02:21:44,2026-07-01 02:28:35,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,411,0,0,False
M01,2026-07-01 02:28:35,2026-07-01 03:17:42,Running,,C,Lampone Zero 560ml,2200,2052,2947,1680,6,False
M01,2026-07-01 03:17:42,2026-07-01 04:14:43,Running,,C,Lampone Zero 560ml,2200,2062,3421,1959,8,False
M01,2026-07-01 04:14:43,2026-07-01 04:59:16,Running,,C,Lampone Zero 560ml,2200,2072,2673,1538,7,False
M01,2026-07-01 04:59:16,2026-07-01 05:12:04,Stopped,Starvation,C,Lampone Zero 560ml,2200,0,768,0,0,False
M01,2026-07-01 05:12:04,2026-07-01 05:45:43,Running,,C,Lampone Zero 560ml,2200,2051,2019,1150,5,False
M01,2026-07-01 05:45:43,2026-07-01 05:55:50,Stopped,Supplies,C,Lampone Zero 560ml,2200,0,607,0,0,False
M01,2026-07-01 05:55:50,2026-07-01 06:00:00,Idle,,C,Lampone Zero 560ml,2200,0,250,0,0,False
M01,2026-07-01 06:00:00,2026-07-01 06:11:46,Stopped,Starvation,A,Lampone Zero 560ml,2200,0,706,0,0,False
M01,2026-07-01 06:11:46,2026-07-01 06:15:16,Stopped,Fault,A,Lampone Zero 560ml,2200,0,210,0,0,False
